ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
16,2017,Alley Resurfacing,W 63RD ST & S MAPLEWOOD AVE&W 62ND ST & S CAMPBELL AVE,32994.29,ward1_2017_001,True,41.78012710394264,-87.68672306910706,0.9
16,2017,Alley Speed Hump,ST & S WINCHESTER AVE,700.0,ward1_2017_002,True,,,0.0
16,2017,Alley Speed Hump,5316 S HAMILTON AVE,1400.0,ward1_2017_003,True,41.79700177,-87.6782766,0.97
16,2017,Unknown,50/50 Neighborhood Arts Program,10000.0,ward1_2017_004,True,,,0.0
16,2017,Sidewalk,6419 S CARPENTER ST,2422.56,ward1_2017_005,True,41.77725126,-87.65055091,0.97
16,2017,Sidewalk,5136 S DAMEN AVE,6903.89,ward1_2017_006,True,41.80014717,-87.67481337,0.97
16,2017,Sidewalk,5236 S DAMEN AVE,10895.92,ward1_2017_007,True,41.79783216,-87.67471752,0.97
16,2017,Sidewalk,5300 S HOYNE AVE,29228.86,ward1_2017_008,True,41.7974263,-87.67710674,0.97
16,2017,Sidewalk,6353-6357 S MARSHFIELD AVE,29366.3,ward1_2017_009,True,,,0.0
16,2017,Sidewalk,6129 S SEELEY AVE,31603.47,ward1_2017_010,True,41.78210794,-87.67492119,0.97
16,2017,Sidewalk,6700 S HONORE ST,107833.43,ward1_2017_011,True,41.77211911163833,-87.6700921981274,0.88
16,2017,Sidewalk,5800 S MAPLEWOOD AVE,88297.53,ward1_2017_012,True,41.78819307,-87.68777402,0.97
16,2017,Sidewalk,6300 S MAPLEWOOD AVE,108099.91,ward1_2017_013,True,41.779204636329766,-87.68730521765154,0.88
16,2017,Sidewalk,6200 S MOZART ST,26393.87,ward1_2017_014,True,41.993965403267175,-87.70073031668879,0.88
16,2017,Sidewalk,6100 S MOZART ST,79087.13,ward1_2017_015,True,41.78261767,-87.69497818,0.97
16,2017,Sidewalk,5700 S MOZART ST,38273.88,ward1_2017_016,True,41.78990055,-87.69521776,0.97
16,2017,Sidewalk,5500 S FRANCISCO AVE,86228.86,ward1_2017_017,True,41.79364912006297,-87.69624023155822,0.88
16,2017,Sidewalk,6200 S FRANCISCO AVE,41447.84,ward1_2017_018,True,41.78077521,-87.69619135,0.97
16,2017,Sidewalk,6000 S WHIPPLE ST ON W 62ND ST FROM S WHIPPLE ST (3030 W) TO S ALBANY AVE (3100,102490.08,ward1_2017_019,True,,,0.0
16,2017,Sidewalk,5236 S DAMEN AVE,8150.77,ward1_2017_020,True,41.79783216,-87.67471752,0.97
16,2017,Sidewalk,2015 W MARQUETTE RD,7652.18,ward1_2017_021,True,41.77186968,-87.67433919,0.97
16,2017,Sidewalk,1300-1302 W 64TH ST,1468.75,ward1_2017_022,True,,,0.0
16,2017,Sidewalk,ON S PAULINA ST FROM W 57TH ST (5700 S) TO W 58TH ST,30461.85,ward1_2017_023,True,,,0.0
16,2017,Street Light Upgrade,5638 S MORGAN ST ON W 61ST ST FROM S THROOP ST (1300 W) TO S ASHLAND AVE (1600,500.0,ward1_2017_024,True,,,0.0
16,2017,Street Resurfacing,ON S LAFLIN ST FROM W 63RD ST (6300 S) TO W 64TH ST,52203.31,ward1_2017_025,True,,,0.0
16,2017,Street Resurfacing,6600-6610 S LAFLIN ST,7452.17,ward1_2017_026,True,,,0.0
16,2017,Street Speed Hump,65TH ST ON S OAKLEY AVE FROM W MARQUETTE RD (6700 S) TO W 68TH ST,3700.0,ward1_2017_027,True,,,0.0
16,2017,Street Speed Hump,:6700 S OAKLEY AVE ON S WASHTENAW AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800,3700.0,ward1_2017_028,True,,,0.0
16,2017,Street Speed Hump,S):5700 S WASHTENAW AVE,3700.0,ward1_2017_029,True,,,0.0
16,2017,Street Speed Hump,ON S JUSTINE ST FROM W 65TH ST (6500 S) TO W 66TH ST,3700.0,ward1_2017_030,True,,,0.0
16,2017,Street Speed Hump,ON S ROCKWELL ST FROM W 63RD ST (6300 S) TO W 64TH ST,3700.0,ward1_2017_031,True,,,0.0
