ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
13,2017,Alley Apron,ON S AVERS AVE FROM W 72ND ST (7200 S) TO W 73RD ST,23592.48,ward1_2017_001,True,,,0.0
13,2017,Alley Apron,6326 W 59TH ST:6332 W 59TH ST,40437.46,ward1_2017_002,True,,,0.0
13,2017,Alley Apron,5914 S MULLIGAN AVE,16083.51,ward1_2017_003,True,41.78451399,-87.78059329,0.97
13,2017,Alley Apron,6200 S MAJOR AVE,18091.25,ward1_2017_004,True,41.77971343,-87.76450737,0.97
13,2017,Alley Apron,6159 W 59TH ST,29917.77,ward1_2017_005,True,41.78490978,-87.77648726,0.97
13,2017,Alley Apron,6358 S TRIPP AVE,22514.36,ward1_2017_006,True,41.7769007,-87.7291205,0.97
13,2017,Alley Apron,6004 S MELVINA AVE,19778.29,ward1_2017_007,True,41.78303262,-87.77684302,0.97
13,2017,Alley Apron,3800 W 70TH PL,20709.14,ward1_2017_008,True,41.76530228,-87.71769734,0.97
13,2017,Alley Apron,5914-5915 S MERRIMAC AVE,35359.2,ward1_2017_009,True,,,0.0
13,2017,Alley Apron,7158 S SPRINGFIELD AVE,20325.69,ward1_2017_010,True,41.76243956,-87.72018225,0.97
13,2017,Alley Apron,3900 W 55TH PL,18378.04,ward1_2017_011,True,41.7934744,-87.72088149,0.97
13,2017,Alley Apron,5516 S AUSTIN AVE,21653.09,ward1_2017_012,True,41.79202914,-87.77232119,0.97
13,2017,Alley Apron,3759 W 67TH PL:6755 S HAMLIN AVE,22316.55,ward1_2017_013,True,,,0.0
13,2017,Alley Apron,6343 W 59TH ST ON E 59TH ST FROM S MULLIGAN AVE (6332 W) TO S NARRAGANSETT,19.87,ward1_2017_014,True,,,0.0
13,2017,Alley Speed Hump,AVE,2100.0,ward1_2017_015,True,,,0.0
13,2017,Bollard,6245 S MOODY AVE,487.4,ward1_2017_016,True,41.77832244,-87.77493283,0.97
13,2017,Curb & Gutter,6159 S MAJOR AVE ON W 59TH ST FROM S NEWCASTLE AVE (6834 W) TO S OAK PARK AVE,28553.58,ward1_2017_017,True,,,0.0
13,2017,Curb & Gutter,:5901 S NEWCASTLE AVE,28163.99,ward1_2017_018,True,,,0.0
13,2017,Curb & Gutter,7125 S SPRINGFIELD AVE,5820.57,ward1_2017_019,True,41.76334274,-87.719634,0.97
13,2017,Curb & Gutter,6135 W 55TH ST,6816.53,ward1_2017_020,True,41.79225438,-87.77588638,0.97
13,2017,Curb & Gutter,5914 S MCVICKER AVE:5918 S MCVICKER AVE,16843.79,ward1_2017_021,True,,,0.0
13,2017,Curb & Gutter,6401 S KNOX AVE,1297.85,ward1_2017_022,True,41.77652896,-87.73827773,0.97
13,2017,Curb & Gutter,3901 W 63RD PL,495.72,ward1_2017_023,True,41.77756775,-87.72045656,0.97
13,2017,Curb & Gutter,6644 S KOLIN AVE,5706.37,ward1_2017_024,True,41.77179712,-87.73141749,0.97
13,2017,Curb & Gutter,5548 S MULLIGAN AVE,3841.24,ward1_2017_025,True,41.79094898,-87.78083142,0.97
13,2017,Unknown,Miscellaneous CDOT Projects (2017) 5823 S NARRAGANSETT AVE,3827.98,ward1_2017_026,True,,,0.0
13,2017,Unknown,Miscellaneous CDOT Projects (2017) 6111 S NARRAGANSETT AVE,6848.41,ward1_2017_027,True,,,0.0
13,2017,Unknown,Miscellaneous CDOT Projects (2017) 6218-6222 S NATOMA AVE,10450.17,ward1_2017_028,True,,,0.0
