ward,year,category,location,cost
26,2017,Alley Resurfacing,AVE W ARMITAGE AVE & N HAMLIN AVE&W CORTLAND ST & N RIDGEWAY,59177.6
26,2017,Alley Resurfacing,AVE,40753.04
26,2017,Alley Resurfacing,W LE MOYNE ST & N KILDARE AVE&W GRAND AVE & N KOLIN AVE,54860.51
26,2017,Alley Resurfacing,W OHIO ST & N LEAVITT ST&W ERIE ST & N OAKLEY BLVD,46303.18
26,2017,Alley Resurfacing,AVE,49461.77
26,2017,Alley Resurfacing,3640-3658 W WABANSIA AVE,11462.63
26,2017,Curb & Gutter,1015-1021 N CAMPBELL AVE,9931.4
26,2017,Curb & Gutter,2201-2219 W GRAND AVE,20768.8
26,2017,Curb & Gutter,3258 W POTOMAC AVE,8074.15
26,2017,Unknown,50/50 Neighborhood Arts Project,30000.0
26,2017,Unknown,Neighborhood Infrastructure - Housing,25628.0
26,2017,Sidewalk,FAIRFIELD AVE,27322.9
26,2017,Sidewalk,2807 W CORTEZ ST,11608.96
26,2017,Sidewalk,3500 W MCLEAN AVE,10646.92
26,2017,Sidewalk,2734-2744 W LE MOYNE ST,18674.97
26,2017,Sidewalk,2630 W HURON ST,2662.53
26,2017,Sidewalk,2022 N ST LOUIS AVE,9466.17
26,2017,Sidewalk,2700-2712 W LE MOYNE ST,8872.24
26,2017,Sidewalk,1719-1721 N KEELER AVE,333.17
26,2017,Sidewalk,3251 W CRYSTAL ST,2731.41
26,2017,Sidewalk,3131-3159 W WALTON ST,29767.51
26,2017,Sidewalk,4221 W NORTH AVE,8885.47
26,2017,Sidewalk,1543 N TRIPP AVE,3266.66
26,2017,Sidewalk,1322-1330 N AVERS AVE,14865.52
26,2017,Sidewalk,2521 W DIVISION ST,54697.46
26,2017,Street Light Pole Painting,N MOZART ST & W DIVISION ST,300.0
26,2017,Street Resurfacing,AVE ON N ST LOUIS AVE FROM W POTOMAC AVE (1300 N) TO W LE MOYNE,56163.44
26,2017,Street Resurfacing,AVE ON N MONTICELLO AVE FROM W WABANSIA AVE (1700 N) TO W,20834.0
26,2017,Street Resurfacing,CORTLAND ST ON N CAMPBELL AVE FROM W OHIO ST (600 N) TO W HURON ST (700,48236.54
26,2017,Street Resurfacing,AVE ON W KAMERLING AVE FROM N KEELER AVE (4200 W) TO N KOSTNER,25443.16
26,2017,Street Resurfacing,AVE ON N CAMPBELL AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST,66173.55
26,2017,Street Resurfacing,AVE ON W LE MOYNE ST FROM N LAWNDALE AVE (3710 W) TO N RIDGEWAY,111795.64
26,2017,Street Resurfacing,AVE ON W CORTEZ ST FROM N ROCKWELL ST (2600 W) TO N WASHTENAW,31676.07
