ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
27,2017,Alley Resurfacing,801 N TRUMBULL AVE,32528.38,ward1_2017_001,True,41.89552638023512,-87.7126562512087,0.88
27,2017,Alley Resurfacing,800 N MONTICELLO AVE,36028.38,ward1_2017_002,True,41.89544937065666,-87.71753324031542,0.88
27,2017,Alley Resurfacing,W HUBBARD ST & N SANGAMON ST&W KINZIE ST & N PEORIA ST,16633.54,ward1_2017_003,True,41.851365956001,-87.64964642275672,0.9
27,2017,Alley Resurfacing,872 N FRANKLIN ST W GRAND AVE & N ALBANY AVE&W CHICAGO AVE & N SACRAMENTO,7794.59,ward1_2017_004,True,41.897309661700106,-87.70413091616477,0.95
27,2017,Alley Resurfacing,BLVD E,6419.07,ward1_2017_005,True,,,0.0
27,2017,Alley Resurfacing,ST & W HUBBARD ST,36428.31,ward1_2017_006,True,,,0.0
27,2017,Alley Resurfacing,& W HURON ST ON N RIDGEWAY AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST,69618.91,ward1_2017_007,True,,,0.0
27,2017,Alley Speed Hump,:1131 N RIDGEWAY AVE,700.0,ward1_2017_008,True,,,0.0
27,2017,Alley Speed Hump,617 N LOREL AVE,1400.0,ward1_2017_009,True,41.89171255,-87.75895028,0.97
27,2017,Concrete Alley,W OAK ST ON S HAMILTON AVE FROM W JACKSON BLVD (300 S) TO W ADAMS ST,176000.0,ward1_2017_010,True,,,0.88
27,2017,High Definition Camera,:200 S HOYNE AVE,54022.0,ward1_2017_011,True,,,0.0
27,2017,Unknown,50/50 Neighborhoods Arts Project,10000.0,ward1_2017_012,True,,,0.0
27,2017,Pedestrian Refuge Island,2110 W OGDEN AVE,29283.08,ward1_2017_013,True,41.8702820893872,-87.6793807276829,0.88
27,2017,Unknown,1532 W. Fulton) 1532 W FULTON ST,54022.0,ward1_2017_014,True,,,0.0
27,2017,Unknown,POD Camera 600 N CENTRAL PARK AVE,27011.0,ward1_2017_015,True,,,0.0
27,2017,Sidewalk,431 N RIDGEWAY AVE ON N SEDGWICK ST FROM W EVERGREEN AVE (1340 N) TO W,361.52,ward1_2017_016,True,,,0.0
27,2017,Sidewalk,BLACKHAWK ST,191421.23,ward1_2017_017,True,,,0.0
27,2017,Sidewalk,516 N ALBANY AVE,8071.02,ward1_2017_018,True,41.89086556134849,-87.70394979864929,0.88
27,2017,Sidewalk,1418 N LA SALLE DR,10642.02,ward1_2017_019,True,41.908248,-87.63350445,0.97
27,2017,Sidewalk,618 N MONTICELLO AVE,4908.27,ward1_2017_020,True,41.89244388,-87.71771734,0.97
27,2017,Sidewalk,1750 W LAKE ST,19781.23,ward1_2017_021,True,41.88548191,-87.67138006,0.97
27,2017,Sidewalk,718 N WILLARD CT,5949.38,ward1_2017_022,True,41.89500221,-87.65873376,0.97
27,2017,Sidewalk,2218 W ADAMS ST ON W OAK ST FROM N CLEVELAND AVE (500 W) TO N CAMBRIDGE AVE,8178.69,ward1_2017_023,True,,,0.88
27,2017,Sidewalk,718 N WILLARD CT,3718.39,ward1_2017_024,True,41.89500221,-87.65873376,0.97
27,2017,Sidewalk,680 N GREEN ST,4976.63,ward1_2017_025,True,41.89442478,-87.64941085,0.97
27,2017,Sidewalk,2849 W WARREN BLVD,7765.03,ward1_2017_026,True,,,0.0
27,2017,Unknown,CHICAGO AVE,196000.0,ward1_2017_027,True,,,0.0
27,2017,Unknown,ON N THROOP ST FROM W MONROE ST (100 S) TO W MADISON ST,90000.0,ward1_2017_028,True,,,0.88
27,2017,Street Resurfacing,900 N KINGSBURY ST ON W WALTON ST FROM N ELIZABETH ST (1300 W) TO N NOBLE ST,68443.93,ward1_2017_029,True,,,0.88
27,2017,Street Resurfacing,ON W OAK ST FROM N ORLEANS ST (340 W) TO N HUDSON AVE,16423.43,ward1_2017_030,True,,,0.88
27,2017,Street Speed Hump,1050 N CENTRAL PARK AVE,3700.0,ward1_2017_031,True,41.90067931289159,-87.716488625874,0.88
27,2017,Street Speed Hump,BLVD ON N OAKLEY AVE FROM W KINZIE ST (400 N) TO W HUBBARD ST (440,1850.0,ward1_2017_032,True,,,0.0
