ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
26,2017,Alley Resurfacing,AVE W ARMITAGE AVE & N HAMLIN AVE&W CORTLAND ST & N RIDGEWAY,59177.6,ward1_2017_001,True,41.917223258666766,-87.72166617912836,0.95
26,2017,Alley Resurfacing,AVE,40753.04,ward1_2017_002,True,,,0.0
26,2017,Alley Resurfacing,W LE MOYNE ST & N KILDARE AVE&W GRAND AVE & N KOLIN AVE,54860.51,ward1_2017_003,True,41.90850908505002,-87.73445526518398,0.9
26,2017,Alley Resurfacing,W OHIO ST & N LEAVITT ST&W ERIE ST & N OAKLEY BLVD,46303.18,ward1_2017_004,True,41.892623191776394,-87.68308138333126,0.9
26,2017,Alley Resurfacing,AVE,49461.77,ward1_2017_005,True,,,0.0
26,2017,Alley Resurfacing,3640-3658 W WABANSIA AVE,11462.63,ward1_2017_006,True,,,0.0
26,2017,Curb & Gutter,1015-1021 N CAMPBELL AVE,9931.4,ward1_2017_007,True,,,0.0
26,2017,Curb & Gutter,2201-2219 W GRAND AVE,20768.8,ward1_2017_008,True,,,0.0
26,2017,Curb & Gutter,3258 W POTOMAC AVE,8074.15,ward1_2017_009,True,41.90463865098919,-87.70924930078475,0.88
26,2017,Unknown,50/50 Neighborhood Arts Project,30000.0,ward1_2017_010,True,,,0.0
26,2017,Unknown,Neighborhood Infrastructure - Housing,25628.0,ward1_2017_011,True,,,0.0
26,2017,Sidewalk,FAIRFIELD AVE,27322.9,ward1_2017_012,True,,,0.0
26,2017,Sidewalk,2807 W CORTEZ ST,11608.96,ward1_2017_013,True,41.90049641553191,-87.69708953038732,0.88
26,2017,Sidewalk,3500 W MCLEAN AVE,10646.92,ward1_2017_014,True,41.91845535,-87.71374167,0.97
26,2017,Sidewalk,2734-2744 W LE MOYNE ST,18674.97,ward1_2017_015,True,,,0.0
26,2017,Sidewalk,2630 W HURON ST,2662.53,ward1_2017_016,True,41.89406906,-87.69298019,0.97
26,2017,Sidewalk,2022 N ST LOUIS AVE,9466.17,ward1_2017_017,True,,,0.0
26,2017,Sidewalk,2700-2712 W LE MOYNE ST,8872.24,ward1_2017_018,True,,,0.0
26,2017,Sidewalk,1719-1721 N KEELER AVE,333.17,ward1_2017_019,True,,,0.0
26,2017,Sidewalk,3251 W CRYSTAL ST,2731.41,ward1_2017_020,True,41.90358029,-87.7088164,0.97
26,2017,Sidewalk,3131-3159 W WALTON ST,29767.51,ward1_2017_021,True,,,0.0
26,2017,Sidewalk,4221 W NORTH AVE,8885.47,ward1_2017_022,True,41.90956804,-87.732379,0.97
26,2017,Sidewalk,1543 N TRIPP AVE,3266.66,ward1_2017_023,True,41.90899125,-87.73230342,0.97
26,2017,Sidewalk,1322-1330 N AVERS AVE,14865.52,ward1_2017_024,True,,,0.0
26,2017,Sidewalk,2521 W DIVISION ST,54697.46,ward1_2017_025,True,41.90298501497822,-87.69036976206861,0.88
26,2017,Street Light Pole Painting,N MOZART ST & W DIVISION ST,300.0,ward1_2017_026,True,41.90291492945175,-87.69813196000779,0.95
26,2017,Street Resurfacing,AVE ON N ST LOUIS AVE FROM W POTOMAC AVE (1300 N) TO W LE MOYNE,56163.44,ward1_2017_027,True,,,0.88
26,2017,Street Resurfacing,AVE ON N MONTICELLO AVE FROM W WABANSIA AVE (1700 N) TO W,20834.0,ward1_2017_028,True,,,0.0
26,2017,Street Resurfacing,CORTLAND ST ON N CAMPBELL AVE FROM W OHIO ST (600 N) TO W HURON ST (700,48236.54,ward1_2017_029,True,,,0.0
26,2017,Street Resurfacing,AVE ON W KAMERLING AVE FROM N KEELER AVE (4200 W) TO N KOSTNER,25443.16,ward1_2017_030,True,,,0.88
26,2017,Street Resurfacing,AVE ON N CAMPBELL AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST,66173.55,ward1_2017_031,True,,,0.88
26,2017,Street Resurfacing,AVE ON W LE MOYNE ST FROM N LAWNDALE AVE (3710 W) TO N RIDGEWAY,111795.64,ward1_2017_032,True,,,0.88
26,2017,Street Resurfacing,AVE ON W CORTEZ ST FROM N ROCKWELL ST (2600 W) TO N WASHTENAW,31676.07,ward1_2017_033,True,,,0.88
