ward,year,category,location,cost
12,2017,Alley Apron,1919 W 34TH ST,16197.43
12,2017,Alley Speed Hump,37TH ST,700.0
12,2017,Bike Lane/Marked Shared Lane,Bike Lane/Marked Shared Lane Menu (2016) W CERMAK RD & S MARSHALL BLVD,30000.0
12,2017,Curb & Gutter,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 37TH ST,29729.26
12,2017,Curb & Gutter,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,28259.83
12,2017,Curb & Gutter,3448 S LEAVITT ST ON W 34TH ST FROM S DAMEN AVE (2000 W) TO S SEELEY AVE (2040,1679.53
12,2017,Unknown,50/50 Neighborhoods Arts Project,10000.0
12,2017,Sidewalk,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,9540.56
12,2017,Sidewalk,3136 W 36TH ST,10551.34
12,2017,Sidewalk,3809 S HONORE ST,3991.83
12,2017,Sidewalk,3628 S SEELEY AVE,1814.0
12,2017,Sidewalk,3651 S HAMILTON AVE,4543.26
12,2017,Sidewalk,3713 S WOOD ST,4234.55
12,2017,Sidewalk,3454 S LEAVITT ST,1775.06
12,2017,Sidewalk,3747 S WOLCOTT AVE,3174.09
12,2017,Sidewalk,3536-3540 S HAMILTON AVE,22778.37
12,2017,Sidewalk,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,29250.77
12,2017,Sidewalk,3135 W 39TH PL,4348.56
12,2017,Sidewalk,3805 S WINCHESTER AVE,3167.83
12,2017,Sidewalk,3622 S MAPLEWOOD AVE,3299.99
12,2017,Sidewalk,3652-3654 S MARSHFIELD AVE,7250.52
12,2017,Sidewalk,3413 S PAULINA ST,3875.01
12,2017,Sidewalk,3701 S WOOD ST,18633.09
12,2017,Sidewalk,3639 S WOLCOTT AVE,4588.47
12,2017,Sidewalk,2312 W 35TH PL,1197.52
12,2017,Sidewalk,3523 S MARSHFIELD AVE,4546.07
12,2017,Sidewalk,3758 S HONORE ST,11380.6
12,2017,Sidewalk,3356 S ARCHER AVE,8856.42
12,2017,Sidewalk,3646 S MARSHFIELD AVE,4990.54
12,2017,Sidewalk,3660 S MARSHFIELD AVE,11382.99
12,2017,Sidewalk,3551 S HAMILTON AVE,9477.85
12,2017,Sidewalk,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,8011.96
12,2017,Street Light Arterial,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,180000.0
12,2017,Unknown,Street Light Residential Staggered Piggy Back MON S ROCKWELL ST FROM 3655 S TO W 35TH ST,201000.0
12,2017,Unknown,Street Light Residential Staggered Piggy Back MAVE,112000.0
12,2017,Street Light Upgrade,3661 S WOOD ST:1658 W 38TH PL,1000.0
12,2017,Street Resurfacing,ON S ROCKWELL ST FROM W 39TH PL (3930 S) TO W 40TH PL,74379.17
12,2017,Street Resurfacing,ON S SPAULDING AVE FROM W 26TH ST (2600 S) TO W 27TH ST,47186.63
12,2017,Street Resurfacing,ON S SAWYER AVE FROM W 26TH ST (2600 S) TO W 27TH ST,47045.94
12,2017,Street Resurfacing,ON S ARTESIAN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,50250.25
12,2017,Street Speed Hump,3500 S WOOD ST ON S MARSHFIELD AVE FROM W 34TH ST (3400 S) TO W 35TH ST (3500,3700.0
12,2017,Unknown,MENU BUDGET,1320000.0
12,2017,Unknown,WARD COMMITTED 2017 TOTAL,1319999.99
12,2017,Unknown,WARD 2017 BALANCE,0.01
