ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
6,2017,Alley Apron,ON E 85TH ST FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE,24938.9,ward1_2017_001,True,,,0.0
6,2017,Alley Apron,ON S PRAIRIE AVE FROM E 74TH ST (7400 S) TO E 75TH ST,29376.89,ward1_2017_002,True,,,0.0
6,2017,Alley Apron,7129 S PRAIRIE AVE,34095.98,ward1_2017_003,True,41.76479233,-87.61810694,0.97
6,2017,Diagonal Parking,E 87TH ST & S VERNON AVE,55176.59,ward1_2017_004,True,41.73652651711061,-87.61290587576909,0.95
6,2017,Pedestrian Countdown Signal,S HALSTED ST & W 69TH ST,20000.0,ward1_2017_005,True,41.76883755490819,-87.64450709316459,0.95
6,2017,Pedestrian Countdown Signal,E 75TH ST & S DR MARTIN LUTHER KING JR DR,20000.0,ward1_2017_006,True,,,0.0
6,2017,Pedestrian Countdown Signal,S COTTAGE GROVE AVE & E 86TH ST,28200.0,ward1_2017_007,True,,,0.0
6,2017,Sidewalk,ON S WALLACE ST FROM W 76TH ST (7600 S) TO W 78TH ST,53764.8,ward1_2017_008,True,,,0.0
6,2017,Sidewalk,1434 W 71ST PL,13372.73,ward1_2017_009,True,41.76426738,-87.66039025,0.97
6,2017,Sidewalk,38 W 77TH PL,18571.58,ward1_2017_010,True,41.7536570728643,-87.62618776579987,0.88
6,2017,Sidewalk,6700-6712 S HALSTED ST,23418.67,ward1_2017_011,True,,,0.0
6,2017,Street Resurfacing,ON E 72ND ST FROM S PEORIA ST (900 W) TO S RACINE AVE,168549.36,ward1_2017_012,True,,,0.0
6,2017,Street Resurfacing,ON S EGGLESTON AVE FROM W 69TH ST (6900 S) TO W 71ST ST,92723.91,ward1_2017_013,True,,,0.0
6,2017,Street Resurfacing,ON S EVANS AVE FROM E 76TH ST (7600 S) TO E 79TH ST,140066.86,ward1_2017_014,True,,,0.0
6,2017,Street Resurfacing,ON S EMERALD AVE FROM W 68TH ST (6800 S) TO W 71ST ST,211912.09,ward1_2017_015,True,,,0.0
6,2017,Street Resurfacing,ON W 66TH ST FROM S GREEN ST (830 W) TO S SANGAMON ST,72501.49,ward1_2017_016,True,,,0.0
6,2017,Street Resurfacing,ON S CHAMPLAIN AVE FROM E 79TH ST (7900 S) TO E 80TH ST,27559.41,ward1_2017_017,True,,,0.0
6,2017,Street Resurfacing,ON S PARNELL AVE FROM W 75TH ST (7500 S) TO W 76TH ST,45888.8,ward1_2017_018,True,,,0.0
6,2017,Street Resurfacing,ON S UNION AVE FROM W 72ND ST (7200 S) TO W 73RD ST,75565.07,ward1_2017_019,True,,,0.0
6,2017,Street Resurfacing,ON S EGGLESTON AVE FROM W 69TH ST (6900 S) TO W 71ST ST,8821.77,ward1_2017_020,True,,,0.0
6,2017,Street Resurfacing,ON S MICHIGAN AVE FROM E 70TH ST (7000 S) TO E 71ST ST,45818.37,ward1_2017_021,True,,,0.0
6,2017,Street Resurfacing,ON S CALUMET AVE FROM E 71ST ST (7100 S) TO E 72ND ST,72009.27,ward1_2017_022,True,,,0.0
6,2017,Street Speed Hump,ON S RHODES AVE FROM E 70TH ST (7000 S) TO E 71ST ST,3700.0,ward1_2017_023,True,,,0.0
6,2017,Street Speed Hump,ON S MICHIGAN AVE FROM E 70TH ST (7000 S) TO E 71ST ST,3700.0,ward1_2017_024,True,,,0.0
6,2017,Street Speed Hump,ON S CALUMET AVE FROM E 71ST ST (7100 S) TO E 72ND ST,3218.6,ward1_2017_025,True,,,0.0
