ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
46,2017,Alley Apron,1017 W IRVING PARK RD,9226.72,ward1_2017_001,True,41.95434034,-87.65531934,0.97
46,2017,Alley Apron,1045 W IRVING PARK RD,10532.9,ward1_2017_002,True,41.95426499,-87.65634564,0.97
46,2017,Alley Resurfacing,AVE W SUNNYSIDE AVE & N HAZEL ST&N CLARENDON AVE & W AGATITE,58673.44,ward1_2017_003,True,41.963637588204456,-87.65236557726473,0.95
46,2017,Alley Resurfacing,AVE W EASTWOOD AVE & N SHERIDAN RD&W WILSON AVE & N,44022.9,ward1_2017_004,True,41.96637365054533,-87.6547924230565,0.95
46,2017,Alley Resurfacing,CLARENDON AVE W SUNNYSIDE AVE & N HAZEL ST&N CLARENDON AVE & W AGATITE,26145.6,ward1_2017_005,True,41.963637588204456,-87.65236557726473,0.95
46,2017,Concrete Alley,AVE N FREMONT ST & W GRACE ST&N WILTON AVE & W WAVELAND,254000.0,ward1_2017_006,True,41.95116366612972,-87.65202014242261,0.95
46,2017,Concrete Alley,AVE:3762 N FREMONT ST,312000.0,ward1_2017_007,True,,,0.0
46,2017,Curb & Gutter,W IRVING PARK RD & N SEMINARY AVE,22920.24,ward1_2017_008,True,,,0.0
46,2017,Unknown,Gill Park Playground Equipment 818 W SHERIDAN RD,26951.95,ward1_2017_009,True,,,0.0
46,2017,Signs,W LAWRENCE DR & N LSD LAWRENCE AV XR,350.0,ward1_2017_010,True,,,0.0
46,2017,Signs,W WILSON DR & N LSD WILSON AV XR,350.0,ward1_2017_011,True,,,0.0
46,2017,Signs,W MONTROSE DR & N LSD MONTROSE AV XR,350.0,ward1_2017_012,True,,,0.0
46,2017,Signs,W WILSON DR & N LSD WILSON AV XR,350.0,ward1_2017_013,True,,,0.0
46,2017,Unknown,Montrose Beach Fence for Dog Area,11000.0,ward1_2017_014,True,,,0.0
46,2017,Unknown,Miscellaneous CDOT Projects (2017) DR,634.0,ward1_2017_015,True,,,0.0
46,2017,Unknown,50/50 Neighborhoods Arts Project,10000.0,ward1_2017_016,True,,,0.0
46,2017,Pedestrian Countdown Signal,W LAWRENCE AVE & N CLARENDON AVE,20000.0,ward1_2017_017,True,41.969155581365186,-87.65011830873398,0.95
46,2017,Sidewalk,800 W HUTCHINSON ST,3430.32,ward1_2017_018,True,41.95948917,-87.65007916,0.97
46,2017,Sidewalk,931 W WILSON AVE,17650.08,ward1_2017_019,True,41.96510837,-87.65369375,0.97
46,2017,Sidewalk,843 W LELAND AVE,3005.66,ward1_2017_020,True,41.96709218,-87.65175962,0.97
46,2017,Sidewalk,639-655 W GRACE ST,26413.8,ward1_2017_021,True,,,0.0
46,2017,Sidewalk,4170 N MARINE DR,905.36,ward1_2017_022,True,41.95757758,-87.64657172,0.97
46,2017,Sidewalk,647 W SHERIDAN RD,649.92,ward1_2017_023,True,41.95262914,-87.64668435,0.97
46,2017,Sidewalk,1039 W LAWRENCE AVE ON N BROADWAY FROM W ADDISON ST (3600 N) TO W GRACE ST (3799,3164.77,ward1_2017_024,True,,,0.0
46,2017,Street Light Pole Painting,CLARENDON AVE ON W BYRON ST FROM N SEMINARY AVE (1100 W) TO N KENMORE AVE,2700.0,ward1_2017_025,True,,,0.0
46,2017,Street Resurfacing,AVE ON W CORNELIA AVE FROM N PINE GROVE AVE (600 W) TO N LAKE,42926.44,ward1_2017_026,True,,,0.0
46,2017,Street Resurfacing,SHORE DR ON W WILSON AVE FROM N MARINE DR (730 W) TO N CLARENDON AVE,40440.98,ward1_2017_027,True,41.96537434927566,-87.6593140850155,0.88
46,2017,Traffic Signal LED Upgrade,W IRVING PARK RD & N PINE GROVE AVE,85000.0,ward1_2017_028,True,,,0.0
