ward,year,category,location,cost
37,2017,Alley Apron,1144 N LONG AVE,27925.31
37,2017,Alley Resurfacing,5419-5423 W AUGUSTA BLVD,2419.89
37,2017,Alley Resurfacing,& W POTOMAC AVE ON W GRAND AVE FROM N CENTRAL AVE (5550 W) TO N LARAMIE AVE,40141.25
37,2017,Curb & Gutter,1358 N LARAMIE AVE:N LARAMIE AVE & W HIRSCH ST,16573.91
37,2017,Signs,W POTOMAC AVE & N LARAMIE AVE,600.0
37,2017,Unknown,50/50 Neighborhood Arts Program,10000.0
37,2017,Pavement Markings,Pavement Markings Menu (2018) AVE,7245.0
37,2017,Pedestrian Countdown Signal,N CICERO AVE & W NORTH AVE,20000.0
37,2017,Pedestrian Countdown Signal,N CICERO AVE & W DIVISION ST,20000.0
37,2017,Sidewalk,1312 N LARAMIE AVE,7208.09
37,2017,Sidewalk,4430 W IOWA ST,1954.53
37,2017,Sidewalk,1300 N LAMON AVE,11190.85
37,2017,Sidewalk,4900 W POTOMAC AVE,14380.77
37,2017,Sidewalk,4400 W THOMAS ST,108929.46
37,2017,Sidewalk,5201 W BLOOMINGDALE AVE,110269.07
37,2017,Sidewalk,5200 W CRYSTAL ST,108329.04
37,2017,Sidewalk,636 N LOCKWOOD AVE,4421.37
37,2017,Sidewalk,1416 N LOCKWOOD AVE,1929.21
37,2017,Sidewalk,1058 N KEYSTONE AVE,3941.2
37,2017,Unknown,AVE ON N LAVERGNE AVE FROM W POTOMAC AVE (1300 N) TO W DIVISION,156000.0
37,2017,Street Resurfacing,AVE ON W KAMERLING AVE FROM N PULASKI RD (4000 W) TO N KARLOV,66173.55
37,2017,Street Resurfacing,AVE,20834.0
37,2017,Street Resurfacing,1400 N LECLAIRE AVE ON N LINDER AVE FROM W BLOOMINGDALE AVE (1800 N) TO W,69249.33
37,2017,Street Resurfacing,WABANSIA AVE ON N LINDER AVE FROM W WABANSIA AVE (1700 N) TO W NORTH AVE,45784.27
37,2017,Street Resurfacing,ON N LOTUS AVE FROM W OHIO ST (600 N) TO W HURON ST,42910.76
37,2017,Street Speed Hump,TO N CICERO AVE ON N KILBOURN AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST,253.96
37,2017,Traffic Signal LED Upgrade,N CENTRAL AVE & W AUGUSTA BLVD,22036.0
37,2017,Unknown,MENU BUDGET,1320000.0
37,2017,Unknown,WARD COMMITTED 2017 TOTAL,1319999.99
37,2017,Unknown,WARD 2017 BALANCE,0.01
