ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
12,2017,Alley Apron,1919 W 34TH ST,16197.43,ward1_2017_001,True,41.83113275,-87.67367492,0.97
12,2017,Alley Speed Hump,37TH ST,700.0,ward1_2017_002,True,,,0.0
12,2017,Bike Lane/Marked Shared Lane,Bike Lane/Marked Shared Lane Menu (2016) W CERMAK RD & S MARSHALL BLVD,30000.0,ward1_2017_003,True,41.85185278782881,-87.69908861862626,0.95
12,2017,Curb & Gutter,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 37TH ST,29729.26,ward1_2017_004,True,,,0.0
12,2017,Curb & Gutter,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,28259.83,ward1_2017_005,True,,,0.0
12,2017,Curb & Gutter,3448 S LEAVITT ST ON W 34TH ST FROM S DAMEN AVE (2000 W) TO S SEELEY AVE (2040,1679.53,ward1_2017_006,True,,,0.0
12,2017,Unknown,50/50 Neighborhoods Arts Project,10000.0,ward1_2017_007,True,,,0.0
12,2017,Sidewalk,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,9540.56,ward1_2017_008,True,,,0.0
12,2017,Sidewalk,3136 W 36TH ST,10551.34,ward1_2017_009,True,41.82809607601351,-87.70358054076712,0.88
12,2017,Sidewalk,3809 S HONORE ST,3991.83,ward1_2017_010,True,41.8246149,-87.67118503,0.97
12,2017,Sidewalk,3628 S SEELEY AVE,1814.0,ward1_2017_011,True,41.8276804,-87.67672035,0.97
12,2017,Sidewalk,3651 S HAMILTON AVE,4543.26,ward1_2017_012,True,41.82704458,-87.67860899,0.97
12,2017,Sidewalk,3713 S WOOD ST,4234.55,ward1_2017_013,True,41.82635835,-87.67000111,0.97
12,2017,Sidewalk,3454 S LEAVITT ST,1775.06,ward1_2017_014,True,41.83060177,-87.68044559,0.97
12,2017,Sidewalk,3747 S WOLCOTT AVE,3174.09,ward1_2017_015,True,41.8254251,-87.67243976,0.97
12,2017,Sidewalk,3536-3540 S HAMILTON AVE,22778.37,ward1_2017_016,True,,,0.0
12,2017,Sidewalk,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,29250.77,ward1_2017_017,True,,,0.0
12,2017,Sidewalk,3135 W 39TH PL,4348.56,ward1_2017_018,True,41.82151176,-87.70347521,0.97
12,2017,Sidewalk,3805 S WINCHESTER AVE,3167.83,ward1_2017_019,True,41.82473813,-87.67364696,0.97
12,2017,Sidewalk,3622 S MAPLEWOOD AVE,3299.99,ward1_2017_020,True,41.827667,-87.68893457,0.97
12,2017,Sidewalk,3652-3654 S MARSHFIELD AVE,7250.52,ward1_2017_021,True,,,0.0
12,2017,Sidewalk,3413 S PAULINA ST,3875.01,ward1_2017_022,True,41.83183792,-87.66770463,0.97
12,2017,Sidewalk,3701 S WOOD ST,18633.09,ward1_2017_023,True,41.82668533,-87.67005888,0.97
12,2017,Sidewalk,3639 S WOLCOTT AVE,4588.47,ward1_2017_024,True,41.82745396,-87.67249944,0.97
12,2017,Sidewalk,2312 W 35TH PL,1197.52,ward1_2017_025,True,41.82951103,-87.68319337,0.97
12,2017,Sidewalk,3523 S MARSHFIELD AVE,4546.07,ward1_2017_026,True,41.82975843,-87.66643594,0.97
12,2017,Sidewalk,3758 S HONORE ST,11380.6,ward1_2017_027,True,41.82508071,-87.67180081,0.97
12,2017,Sidewalk,3356 S ARCHER AVE,8856.42,ward1_2017_028,True,41.83306141,-87.6736647,0.97
12,2017,Sidewalk,3646 S MARSHFIELD AVE,4990.54,ward1_2017_029,True,41.82736201,-87.66693599,0.97
12,2017,Sidewalk,3660 S MARSHFIELD AVE,11382.99,ward1_2017_030,True,41.82703462,-87.66691085,0.97
12,2017,Sidewalk,3551 S HAMILTON AVE,9477.85,ward1_2017_031,True,41.82883921,-87.67862122,0.97
12,2017,Sidewalk,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,8011.96,ward1_2017_032,True,,,0.0
12,2017,Street Light Arterial,ON S DAMEN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,180000.0,ward1_2017_033,True,,,0.0
12,2017,Unknown,Street Light Residential Staggered Piggy Back MON S ROCKWELL ST FROM 3655 S TO W 35TH ST,201000.0,ward1_2017_034,True,,,0.0
12,2017,Unknown,Street Light Residential Staggered Piggy Back MAVE,112000.0,ward1_2017_035,True,,,0.0
12,2017,Street Light Upgrade,3661 S WOOD ST:1658 W 38TH PL,1000.0,ward1_2017_036,True,,,0.0
12,2017,Street Resurfacing,ON S ROCKWELL ST FROM W 39TH PL (3930 S) TO W 40TH PL,74379.17,ward1_2017_037,True,,,0.0
12,2017,Street Resurfacing,ON S SPAULDING AVE FROM W 26TH ST (2600 S) TO W 27TH ST,47186.63,ward1_2017_038,True,,,0.0
12,2017,Street Resurfacing,ON S SAWYER AVE FROM W 26TH ST (2600 S) TO W 27TH ST,47045.94,ward1_2017_039,True,,,0.0
12,2017,Street Resurfacing,ON S ARTESIAN AVE FROM W 35TH ST (3500 S) TO W 36TH ST,50250.25,ward1_2017_040,True,,,0.0
12,2017,Street Speed Hump,3500 S WOOD ST ON S MARSHFIELD AVE FROM W 34TH ST (3400 S) TO W 35TH ST (3500,3700.0,ward1_2017_041,True,,,0.0
