ward,year,category,location,cost
43,2017,Alley Apron,2340 N CAMBRIDGE AVE,6323.36
43,2017,Alley Apron,2245 N SEMINARY AVE,8224.37
43,2017,Alley Apron,2143 N CLIFTON AVE,6860.18
43,2017,Alley Apron,1115 W BELDEN AVE,7736.8
43,2017,Alley Apron,2100 N DAYTON ST,7785.02
43,2017,Alley Apron,910 W DICKENS AVE,10425.34
43,2017,Alley Apron,1807 N SHEFFIELD AVE,8324.17
43,2017,Alley Resurfacing,PKWY,28285.29
43,2017,Unknown,Bus Pad (2017) 810 W FULLERTON AVE,17064.1
43,2017,Concrete Alley,SHEFFIELD AVE & W DICKENS AVE,10403.69
43,2017,Curb & Gutter,W FULLERTON AVE & N LAKEVIEW AVE,30283.5
43,2017,Curb & Gutter,1009 W ARMITAGE AVE ON N HALSTED ST FROM W NORTH AVE (1600 N) TO W ARMITAGE AVE,1500.87
43,2017,Unknown,Ward 43 Honorary Sign; Martha Lavey,634.0
43,2017,Signs,N RACINE AVE & W LILL AVE,350.0
43,2017,Signs,2232 N CLARK ST,350.0
43,2017,Signs,W ARMITAGE AVE & N MOHAWK ST,350.0
43,2017,Signs,W WEBSTER AVE & N SEDGWICK ST,350.0
43,2017,Signs,W ARMITAGE AVE & N CLEVELAND AVE,600.0
43,2017,Signs,2428 N CANNON DR,350.0
43,2017,Signs,W DIVERSEY PKWY & N WILTON AVE,350.0
43,2017,Signs,N CLARK ST & W ROSLYN PL,350.0
43,2017,Signs,N CLARK ST & W ST JAMES PL,350.0
43,2017,Signs,W FULLERTON AVE & N SEMINARY AVE,350.0
43,2017,Signs,N STOCKTON DR & W ROSLYN PL,350.0
43,2017,Unknown,50/50 Neighborhood Arts Project,10000.0
43,2017,Sidewalk,1550 N LAKE SHORE DR,55079.49
43,2017,Sidewalk,1807 N SHEFFIELD AVE,2261.05
43,2017,Street Light Arterial,WEBSTER AVE ON N LINCOLN PARK W FROM N CLARK ST (2010 N) TO W WEBSTER,240000.0
43,2017,Street Light Arterial,AVE,35000.0
43,2017,Unknown,AVE,300000.0
43,2017,Street Light Upgrade,N FERN CT & W EUGENIE ST,500.0
43,2017,Unknown,Partnership 2021 N BURLING ST,30000.0
43,2017,Unknown,Traffic Signal Upgrades (2017) W FULLERTON PKWY & N CLARK ST:W DIVERSEY PKWY & N CLARK ST,32000.0
43,2017,Tree Planting 2017,100 Trees,50000.0
