ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
37,2017,Alley Apron,1144 N LONG AVE,27925.31,ward1_2017_001,True,41.901663606340236,-87.76087843329316,0.88
37,2017,Alley Resurfacing,5419-5423 W AUGUSTA BLVD,2419.89,ward1_2017_002,True,,,0.0
37,2017,Alley Resurfacing,& W POTOMAC AVE ON W GRAND AVE FROM N CENTRAL AVE (5550 W) TO N LARAMIE AVE,40141.25,ward1_2017_003,True,41.892013780532864,-87.6112430266627,0.88
37,2017,Curb & Gutter,1358 N LARAMIE AVE:N LARAMIE AVE & W HIRSCH ST,16573.91,ward1_2017_004,True,41.905874588773344,-87.75585999237015,0.95
37,2017,Signs,W POTOMAC AVE & N LARAMIE AVE,600.0,ward1_2017_005,True,41.90406212591013,-87.75581567936273,0.95
37,2017,Unknown,50/50 Neighborhood Arts Program,10000.0,ward1_2017_006,True,,,0.0
37,2017,Pavement Markings,Pavement Markings Menu (2018) AVE,7245.0,ward1_2017_007,True,,,0.0
37,2017,Pedestrian Countdown Signal,N CICERO AVE & W NORTH AVE,20000.0,ward1_2017_008,True,,,0.0
37,2017,Pedestrian Countdown Signal,N CICERO AVE & W DIVISION ST,20000.0,ward1_2017_009,True,41.90235233097792,-87.74597835713084,0.95
37,2017,Sidewalk,1312 N LARAMIE AVE,7208.09,ward1_2017_010,True,41.90452272,-87.75611586,0.97
37,2017,Sidewalk,4430 W IOWA ST,1954.53,ward1_2017_011,True,41.89722884,-87.73727253,0.97
37,2017,Sidewalk,1300 N LAMON AVE,11190.85,ward1_2017_012,True,41.90414443675746,-87.74846183159454,0.88
37,2017,Sidewalk,4900 W POTOMAC AVE,14380.77,ward1_2017_013,True,41.90436198,-87.74863533,0.97
37,2017,Sidewalk,4400 W THOMAS ST,108929.46,ward1_2017_014,True,41.900684442493876,-87.73609441948622,0.88
37,2017,Sidewalk,5201 W BLOOMINGDALE AVE,110269.07,ward1_2017_015,True,41.91315664863625,-87.7557960734667,0.88
37,2017,Sidewalk,5200 W CRYSTAL ST,108329.04,ward1_2017_016,True,41.90315489936785,-87.75579462043186,0.88
37,2017,Sidewalk,636 N LOCKWOOD AVE,4421.37,ward1_2017_017,True,41.89231691,-87.75821696,0.97
37,2017,Sidewalk,1416 N LOCKWOOD AVE,1929.21,ward1_2017_018,True,41.90644024,-87.75866186,0.97
37,2017,Sidewalk,1058 N KEYSTONE AVE,3941.2,ward1_2017_019,True,41.90070532,-87.72776328,0.97
37,2017,Unknown,AVE ON N LAVERGNE AVE FROM W POTOMAC AVE (1300 N) TO W DIVISION,156000.0,ward1_2017_020,True,41.93388259240939,-87.7515999568439,0.88
37,2017,Street Resurfacing,AVE ON W KAMERLING AVE FROM N PULASKI RD (4000 W) TO N KARLOV,66173.55,ward1_2017_021,True,41.90531929782859,-87.73011113407064,0.88
37,2017,Street Resurfacing,AVE,20834.0,ward1_2017_022,True,,,0.0
37,2017,Street Resurfacing,1400 N LECLAIRE AVE ON N LINDER AVE FROM W BLOOMINGDALE AVE (1800 N) TO W,69249.33,ward1_2017_023,True,,,0.0
37,2017,Street Resurfacing,WABANSIA AVE ON N LINDER AVE FROM W WABANSIA AVE (1700 N) TO W NORTH AVE,45784.27,ward1_2017_024,True,41.98589200568852,-87.76496911172276,0.88
37,2017,Street Resurfacing,ON N LOTUS AVE FROM W OHIO ST (600 N) TO W HURON ST,42910.76,ward1_2017_025,True,41.8939764927265,-87.76209802060173,0.88
37,2017,Street Speed Hump,TO N CICERO AVE ON N KILBOURN AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST,253.96,ward1_2017_026,True,41.88001215219107,-87.73790759653548,0.88
37,2017,Traffic Signal LED Upgrade,N CENTRAL AVE & W AUGUSTA BLVD,22036.0,ward1_2017_027,True,41.89849680034764,-87.7655248930287,0.95
