ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
47,2017,Alley Apron,4814 N LEAVITT ST,9114.86,ward1_2017_001,True,41.96921901,-87.68435612,0.97
47,2017,Alley Apron,1466 W CUYLER AVE,2006.99,ward1_2017_002,True,41.95523917527951,-87.66687269315746,0.88
47,2017,Alley Apron,1920 W WILSON AVE,15264.6,ward1_2017_003,True,41.96534768,-87.67693969,0.97
47,2017,Alley Apron,2117 W AINSLIE ST,13166.47,ward1_2017_004,True,41.97039086,-87.6824494,0.97
47,2017,Alley Apron,1751 W WILSON AVE,1038.55,ward1_2017_005,True,41.96518593882027,-87.67287924186827,0.88
47,2017,Alley Resurfacing,3905-3911 N HAMILTON AVE,14224.47,ward1_2017_006,True,,,0.0
47,2017,Alley Resurfacing,4800 N HAMILTON AVE W IRVING PARK RD & N CAMPBELL AVE&W BELLE PLAINE AVE & N,6342.65,ward1_2017_007,True,,,0.0
47,2017,Alley Resurfacing,MAPLEWOOD AVE,55752.04,ward1_2017_008,True,,,0.0
47,2017,Alley Resurfacing,W LAWRENCE AVE & N DAMEN AVE&W AINSLIE ST & N SEELEY AVE,34143.96,ward1_2017_009,True,41.969655886047626,-87.67982496447587,0.9
47,2017,Alley Resurfacing,4542 N HERMITAGE AVE,4534.11,ward1_2017_010,True,41.96465626,-87.67285476,0.97
47,2017,Alley Resurfacing,4547 N PAULINA ST W IRVING PARK RD & N CAMPBELL AVE&W BELLE PLAINE AVE & N,31624.77,ward1_2017_011,True,,,0.0
47,2017,Arterial Street Bump Outs,W LELAND AVE & N LINCOLN AVE,176883.85,ward1_2017_012,True,41.966805808229886,-87.68746110520325,0.95
47,2017,Unknown,Audubon Campus Park 3500 N HOYNE AVE,150000.0,ward1_2017_013,True,,,0.0
47,2017,Bollard,3614 N HAMILTON AVE,1303.05,ward1_2017_014,True,41.947345,-87.68246755,0.97
47,2017,Curb & Gutter,1620 W BELLE PLAINE AVE,19457.99,ward1_2017_015,True,41.95637116,-87.67005826,0.97
47,2017,Curb & Gutter,AVE,102551.09,ward1_2017_016,True,,,0.0
47,2017,Curb & Gutter,4735 N LINCOLN AVE,8501.66,ward1_2017_017,True,41.96746830399434,-87.68782068855049,0.88
47,2017,Curb & Gutter,3536 N OAKLEY AVE,5358.31,ward1_2017_018,True,41.9460683,-87.68607957,0.97
47,2017,Curb & Gutter,4232 N PAULINA ST,7089.96,ward1_2017_019,True,41.95895532,-87.67116517,0.97
47,2017,Curb & Gutter,AVE,12835.82,ward1_2017_020,True,,,0.0
47,2017,Curb & Gutter,2017 W WARNER AVE:2021 W WARNER AVE,1920.8,ward1_2017_021,True,,,0.0
47,2017,Curb & Gutter,2437 W CUYLER AVE,3049.39,ward1_2017_022,True,41.95474061,-87.69000608,0.97
47,2017,Curb & Gutter,2422 W BERENICE AVE,5950.87,ward1_2017_023,True,41.95150844,-87.68934854,0.97
47,2017,Signs,N CLARK ST & W CULLOM AVE,600.0,ward1_2017_024,True,41.9598387335171,-87.665268833848,0.95
47,2017,Signs,W ADDISON ST & N OAKLEY AVE,600.0,ward1_2017_025,True,41.94676743018027,-87.68583164204122,0.95
47,2017,Signs,N DAMEN AVE & W BERENICE AVE,350.0,ward1_2017_026,True,41.95142440645452,-87.67867806801058,0.95
47,2017,Signs,W FOSTER AVE & N WAYNE AVE,600.0,ward1_2017_027,True,41.976267140257235,-87.66355236882859,0.95
47,2017,Signs,N LINCOLN AVE & W LELAND AVE,600.0,ward1_2017_028,True,41.966805808229886,-87.68746110520325,0.95
47,2017,Signs,W MONTROSE AVE & N HAMILTON AVE,600.0,ward1_2017_029,True,41.96141310887939,-87.68221178352916,0.95
47,2017,Signs,W MONTROSE AVE & N WINCHESTER AVE,600.0,ward1_2017_030,True,41.9614730418975,-87.6774878685304,0.95
47,2017,Signs,N CLARK ST & W AINSLIE ST,350.0,ward1_2017_031,True,41.97187494001965,-87.66783513642702,0.95
47,2017,Signs,W ADDISON ST & N HOYNE AVE,350.0,ward1_2017_032,True,41.946831483064145,-87.68098127820794,0.95
47,2017,Signs,W MONTROSE AVE & N BELL AVE,600.0,ward1_2017_033,True,41.96136478655986,-87.6850424577201,0.95
47,2017,Signs,W MONTROSE AVE & N HERMITAGE AVE,350.0,ward1_2017_034,True,41.96154844780182,-87.6724189890483,0.95
47,2017,Signs,W MONTROSE AVE & N HAMILTON AVE,600.0,ward1_2017_035,True,41.96141310887939,-87.68221178352916,0.95
47,2017,Signs,N LINCOLN AVE & W LELAND AVE,350.0,ward1_2017_036,True,41.966805808229886,-87.68746110520325,0.95
47,2017,Signs,W FOSTER AVE & N WAYNE AVE,600.0,ward1_2017_037,True,41.976267140257235,-87.66355236882859,0.95
47,2017,Signs,N CLARK ST & W AINSLIE ST,350.0,ward1_2017_038,True,41.97187494001965,-87.66783513642702,0.95
47,2017,Signs,W ADDISON ST & N OAKLEY AVE,600.0,ward1_2017_039,True,41.94676743018027,-87.68583164204122,0.95
47,2017,Signs,W ADDISON ST & N OAKLEY AVE,600.0,ward1_2017_040,True,41.94676743018027,-87.68583164204122,0.95
47,2017,Signs,N CLARK ST & W AINSLIE ST,350.0,ward1_2017_041,True,41.97187494001965,-87.66783513642702,0.95
47,2017,Signs,N CLARK ST & W CARMEN AVE,350.0,ward1_2017_042,True,41.97436578922208,-87.66820802309296,0.95
47,2017,Signs,N DAMEN AVE & W EASTWOOD AVE,350.0,ward1_2017_043,True,41.966008265054285,-87.67910786497681,0.95
47,2017,Signs,W FOSTER AVE & N WAYNE AVE,350.0,ward1_2017_044,True,41.976267140257235,-87.66355236882859,0.95
47,2017,Signs,W BERENICE AVE & N LINCOLN AVE,350.0,ward1_2017_045,True,41.9514483493957,-87.67687190270496,0.95
47,2017,Signs,N LINCOLN AVE & W LELAND AVE,600.0,ward1_2017_046,True,41.966805808229886,-87.68746110520325,0.95
47,2017,Signs,W MONTROSE AVE & N CLAREMONT AVE,350.0,ward1_2017_047,True,41.96132970977124,-87.68746967271383,0.95
47,2017,Signs,W MONTROSE AVE & N HAMILTON AVE,600.0,ward1_2017_048,True,41.96141310887939,-87.68221178352916,0.95
47,2017,Signs,W MONTROSE AVE & N HOYNE AVE,350.0,ward1_2017_049,True,41.96142530234121,-87.68140266307388,0.95
47,2017,Signs,W MONTROSE AVE & N MAPLEWOOD AVE,600.0,ward1_2017_050,True,41.96128900506548,-87.6923528999379,0.95
47,2017,Signs,W MONTROSE AVE & N WINCHESTER AVE,350.0,ward1_2017_051,True,41.9614730418975,-87.6774878685304,0.95
47,2017,Signs,W ADDISON ST & N HERMITAGE AVE,600.0,ward1_2017_052,True,41.94693921313774,-87.67248065256842,0.95
47,2017,Signs,W ADDISON ST & N HOYNE AVE,350.0,ward1_2017_053,True,41.946831483064145,-87.68098127820794,0.95
47,2017,Signs,W ADDISON ST & N OAKLEY AVE,600.0,ward1_2017_054,True,41.94676743018027,-87.68583164204122,0.95
47,2017,Signs,N CLARK ST & W CULLOM AVE,350.0,ward1_2017_055,True,41.9598387335171,-87.665268833848,0.95
47,2017,Signs,N LINCOLN AVE & W LELAND AVE,600.0,ward1_2017_056,True,41.966805808229886,-87.68746110520325,0.95
