ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
44,2017,Alley Apron,ON N PINE GROVE AVE FROM 2817 N TO W DIVERSEY PKWY,10454.03,ward1_2017_001,True,,,0.0
44,2017,Alley Apron,1028 W WOLFRAM ST,10119.55,ward1_2017_002,True,41.9337127,-87.6550382,0.97
44,2017,Alley Apron,3617 N MAGNOLIA AVE,7429.14,ward1_2017_003,True,41.94768483,-87.66010511,0.97
44,2017,Alley Apron,1346 W HENDERSON ST,10701.6,ward1_2017_004,True,41.94269019,-87.66335426,0.97
44,2017,Alley Apron,1243 W HENDERSON ST,9034.84,ward1_2017_005,True,41.94235639,-87.6607933,0.97
44,2017,Alley Apron,1415 W SCHOOL ST,9386.53,ward1_2017_006,True,41.94139266,-87.66454847,0.97
44,2017,Alley Apron,1145 W WELLINGTON AVE,10796.92,ward1_2017_007,True,41.93601087,-87.65816808,0.97
44,2017,Alley Apron,1338 W CORNELIA AVE,10112.21,ward1_2017_008,True,41.94548457,-87.6631694,0.97
44,2017,Alley Apron,3656 N BOSWORTH AVE,8013.21,ward1_2017_009,True,41.94872065,-87.6679801,0.97
44,2017,Alley Apron,1315 W MELROSE ST,10025.09,ward1_2017_010,True,41.94052236,-87.66210659,0.97
44,2017,Alley Apron,3440 N RACINE AVE,6920.26,ward1_2017_011,True,41.94471972,-87.65934726,0.97
44,2017,Alley Apron,3449 N RACINE AVE,6736.34,ward1_2017_012,True,41.94492023,-87.65885979,0.97
44,2017,Alley Apron,917 W ROSCOE ST,8581.5,ward1_2017_013,True,41.94346418,-87.65254159,0.97
44,2017,Alley Apron,1544 W ROSCOE ST,8581.5,ward1_2017_014,True,41.943352248241936,-87.6681147870376,0.88
44,2017,Alley Apron,1545 W ROSCOE ST,8344.31,ward1_2017_015,True,41.9431685,-87.66807928,0.97
44,2017,Alley Apron,1014 W WOLFRAM ST,7722.33,ward1_2017_016,True,41.93373969,-87.65459212,0.97
44,2017,Alley Apron,816 W WOLFRAM ST,8258.88,ward1_2017_017,True,41.9338711,-87.64975885,0.97
44,2017,Alley Apron,1015 W OAKDALE AVE,8696.35,ward1_2017_018,True,41.93514219,-87.6546307,0.97
44,2017,Alley Apron,1014 W OAKDALE AVE,10095.68,ward1_2017_019,True,41.93554295,-87.65464632,0.97
44,2017,Alley Apron,815 W OAKDALE AVE,8226.14,ward1_2017_020,True,41.93520833,-87.64979496,0.97
44,2017,Alley Apron,3540 N LAKEWOOD AVE,9707.53,ward1_2017_021,True,41.94655176,-87.66178279,0.97
44,2017,Alley Apron,3545 N RACINE AVE,8129.55,ward1_2017_022,True,41.94663994,-87.6589054,0.97
44,2017,Alley Apron,3616 N LAKEWOOD AVE,10251.73,ward1_2017_023,True,41.94770294,-87.66187337,0.97
44,2017,Alley Apron,1347 W GRACE ST,10958.41,ward1_2017_024,True,41.95082952,-87.66358078,0.97
44,2017,Alley Apron,814 W ALDINE AVE,10108.2,ward1_2017_025,True,41.94202118,-87.65002105,0.97
44,2017,Alley Apron,1314 W MELROSE ST,10482.0,ward1_2017_026,True,41.94087859,-87.66211767,0.97
44,2017,Alley Apron,1342 W NEWPORT AVE,11256.68,ward1_2017_027,True,41.94457307,-87.66326847,0.97
44,2017,Alley Apron,1239 W WAVELAND AVE W BELMONT AVE & N SEMINARY AVE&W BARRY AVE & N KENMORE,13542.68,ward1_2017_028,True,41.93987353623901,-87.65653663510068,0.95
44,2017,Alley Resurfacing,AVE,27215.44,ward1_2017_029,True,,,0.0
44,2017,Alley Resurfacing,W ADDISON ST & N FREMONT ST&W CORNELIA AVE & N RETA AVE,27866.92,ward1_2017_030,True,41.94636958038644,-87.65127206671758,0.9
44,2017,Alley Resurfacing,ST:3322 N RACINE AVE,18096.29,ward1_2017_031,True,,,0.0
44,2017,Alley Resurfacing,N RETA AVE N GREENVIEW AVE & W WAVELAND AVE&N BOSWORTH AVE & W,31316.51,ward1_2017_032,True,41.94885198609803,-87.66648513235653,0.95
44,2017,Alley Resurfacing,GRACE ST:3728 N GREENVIEW AVE,35264.75,ward1_2017_033,True,,,0.0
44,2017,Alley Resurfacing,450 W BRIAR PL N RACINE AVE & W SCHOOL ST&N LAKEWOOD AVE & W HENDERSON,28629.12,ward1_2017_034,True,41.94166038812663,-87.65902221521328,0.95
44,2017,Alley Resurfacing,ST:3322 N RACINE AVE,1673.65,ward1_2017_035,True,,,0.0
44,2017,Alley Speed Hump,2842 N HALSTED ST,1400.0,ward1_2017_036,True,41.93397264,-87.64934815,0.97
44,2017,Alley Speed Hump,N ASHLAND AVE & W MELROSE ST&N GREENVIEW AVE & W SCHOOL ST,1400.0,ward1_2017_037,True,41.940904078606636,-87.676573119115,0.9
44,2017,Curb & Gutter,1149 W CORNELIA AVE,3993.18,ward1_2017_038,True,41.945319247185346,-87.6587038200774,0.88
44,2017,Curb & Gutter,2834 N SHEFFIELD AVE,6626.17,ward1_2017_039,True,41.93367523,-87.65413506,0.97
44,2017,Left-Turn Arrow,W BELMONT AVE & N RACINE AVE,7575.0,ward1_2017_040,True,41.939838037410794,-87.65896858487812,0.95
44,2017,Unknown,50/50 Neighborhood Arts Project,20000.0,ward1_2017_041,True,,,0.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) 614 W OAKDALE AVE,1888.0,ward1_2017_042,True,,,0.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) 949 W WELLINGTON AVE,750.0,ward1_2017_043,True,,,0.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) 3207 N SHEFFIELD AVE,750.0,ward1_2017_044,True,,,0.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) ST:950 W BARRY AVE,2000.0,ward1_2017_045,True,,,0.0
44,2017,Sidewalk,1230 W GRACE ST,5437.56,ward1_2017_046,True,41.9511975,-87.66055386,0.97
44,2017,Sidewalk,3633 N SHEFFIELD AVE,11047.48,ward1_2017_047,True,41.9482941,-87.65404454,0.97
44,2017,Sidewalk,1346 W HENDERSON ST,880.0,ward1_2017_048,True,41.94269019,-87.66335426,0.97
44,2017,Sidewalk,W PATTERSON AVE & N RACINE AVE,6466.05,ward1_2017_049,True,41.94805922021063,-87.6591856779553,0.95
44,2017,Sidewalk,3503 N SHEFFIELD AVE,82100.64,ward1_2017_050,True,41.945491705740295,-87.65427353866454,0.88
44,2017,Sidewalk,3407 N HALSTED ST,5289.56,ward1_2017_051,True,41.94388641,-87.64895326,0.97
44,2017,Street Light Upgrade,3200 N LAKE SHORE DR:3654 N LAKEWOOD AVE,1000.0,ward1_2017_052,True,,,0.0
44,2017,Street Light Upgrade,1100 W WOLFRAM ST,500.0,ward1_2017_053,True,41.93367891,-87.65648751,0.97
44,2017,Street Light Upgrade,AVE:1032 W NEWPORT AVE,2000.0,ward1_2017_054,True,,,0.0
44,2017,Street Light Upgrade,1225 W ADDISON ST:3600 N HALSTED ST,2400.0,ward1_2017_055,True,,,0.0
44,2017,Street Resurfacing,WELLINGTON AVE ON W ROSCOE ST FROM N SOUTHPORT AVE (1400 W) TO N RACINE AVE,2558.05,ward1_2017_056,True,,,0.0
44,2017,Street Resurfacing,WELLINGTON AVE ON W ROSCOE ST FROM N BROADWAY (613 W) TO N HALSTED ST (800,42704.35,ward1_2017_057,True,,,0.0
44,2017,Unknown,W ROSCOE ST & N LAKE SHORE DR,25000.0,ward1_2017_058,True,,,0.0
44,2017,Traffic Signal Modernization,Traffic Signal Modernization Menu (2017) W ROSCOE ST & N LAKE SHORE DR,55000.0,ward1_2017_059,True,,,0.0
