ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
40,2017,Alley Apron,2617 W RASCHER AVE,53396.08,ward1_2017_001,True,41.98020306,-87.69492392,0.97
40,2017,Alley Apron,5814 N VIRGINIA AVE,34706.6,ward1_2017_002,True,41.98716966,-87.7065882,0.97
40,2017,Alley Resurfacing,N HERMITAGE AVE & N RIDGE AVE:N PAULINA ST & W GLENLAKE AVE,48204.24,ward1_2017_003,True,,,0.0
40,2017,Alley Resurfacing,2831 W LAWRENCE AVE,14988.64,ward1_2017_004,True,41.9683329,-87.69991533,0.97
40,2017,Alley Resurfacing,2721 W LAWRENCE AVE,42626.3,ward1_2017_005,True,41.9681861,-87.69717124,0.97
40,2017,Alley Resurfacing,N PAULINA ST & W HIGHLAND AVE:N HERMITAGE AVE & W DEVON AVE,9526.72,ward1_2017_006,True,,,0.0
40,2017,Alley Resurfacing,2131 W FARRAGUT AVE,20693.49,ward1_2017_007,True,41.97670223,-87.68314329,0.97
40,2017,Alley Resurfacing,5051 N CLAREMONT AVE,21486.97,ward1_2017_008,True,41.97379752,-87.68758418,0.97
40,2017,Alley Speed Hump,6144 N CLAREMONT AVE,1400.0,ward1_2017_009,True,41.99361119,-87.68883951,0.97
40,2017,Alley Speed Hump,N DAMEN AVE & W PETERSON AVE:N SEELEY AVE & W NORWOOD ST,700.0,ward1_2017_010,True,,,0.0
40,2017,Alley Speed Hump,MAWR AVE,1400.0,ward1_2017_011,True,,,0.0
40,2017,Curb & Gutter,3031 W HOLLYWOOD AVE,1260.37,ward1_2017_012,True,41.9846927,-87.70528154,0.97
40,2017,Curb & Gutter,2800 W GREGORY ST,16003.89,ward1_2017_013,True,41.98240297,-87.69944719,0.97
40,2017,Curb & Gutter,1610 W BERWYN AVE,10468.57,ward1_2017_014,True,41.97816958,-87.67024438,0.97
40,2017,Curb & Gutter,5500 N CAMPBELL AVE,7267.77,ward1_2017_015,True,41.98136273946536,-87.69180723624079,0.88
40,2017,Curb & Gutter,2911 W CATALPA AVE,5817.54,ward1_2017_016,True,41.98106763,-87.70201697,0.97
40,2017,Curb & Gutter,4720 N MAPLEWOOD AVE,127.85,ward1_2017_017,True,41.96741449,-87.69281562,0.97
40,2017,Curb & Gutter,4815 N WASHTENAW AVE:4801 N WASHTENAW AVE,70145.82,ward1_2017_018,True,,,0.0
40,2017,Curb & Gutter,TALMAN AVE ON W GLENLAKE AVE FROM N WASHTENAW AVE (2700 W) TO N,9012.78,ward1_2017_019,True,,,0.0
40,2017,Curb & Gutter,TALMAN AVE,2077.62,ward1_2017_020,True,,,0.0
40,2017,Curb & Gutter,4801 N WASHTENAW AVE:4815 N WASHTENAW AVE,5528.06,ward1_2017_021,True,,,0.0
40,2017,Signs,W LAWRENCE AVE & N TALMAN AVE,350.0,ward1_2017_022,True,41.968561329411926,-87.69502187042185,0.95
40,2017,Signs,W LAWRENCE AVE & N CAMPBELL AVE,600.0,ward1_2017_023,True,41.96859281017884,-87.69134891909313,0.95
40,2017,Signs,W LAWRENCE AVE & N WASHTENAW AVE,600.0,ward1_2017_024,True,41.96855285328369,-87.69624384112403,0.95
40,2017,Unknown,50/50 Neighborhood Arts Program,10000.0,ward1_2017_025,True,,,0.0
40,2017,Sidewalk,2653 W BRYN MAWR AVE,17964.99,ward1_2017_026,True,41.98290078,-87.69631963,0.97
40,2017,Sidewalk,2752 W AINSLIE ST,3031.57,ward1_2017_027,True,41.97072421819768,-87.69845190664309,0.88
40,2017,Sidewalk,2752 W AINSLIE ST,2132.01,ward1_2017_028,True,41.97072421819768,-87.69845190664309,0.88
40,2017,Street Light Upgrade,6014 N WASHTENAW AVE:6038 N WASHTENAW AVE,1000.0,ward1_2017_029,True,,,0.0
40,2017,Street Resurfacing,AVE ON W SUMMERDALE AVE FROM N ROCKWELL ST (2600 W) TO N,54248.36,ward1_2017_030,True,,,0.0
40,2017,Street Resurfacing,CALIFORNIA AVE ON N FRANCISCO AVE FROM W CATALPA AVE (5500 N) TO W BRYN,102226.83,ward1_2017_031,True,,,0.0
40,2017,Street Resurfacing,MAWR AVE ON W GLENLAKE AVE FROM N TALMAN AVE (2630 W) TO N CALIFORNIA,56190.78,ward1_2017_032,True,41.99191882364443,-87.73321202906982,0.88
40,2017,Street Resurfacing,AVE ON W SCHREIBER AVE FROM N GREENVIEW AVE (1500 W) TO N,48109.26,ward1_2017_033,True,,,0.0
40,2017,Street Resurfacing,BOSWORTH AVE ON N FRANCISCO AVE FROM W CARMEN AVE (5100 N) TO W FOSTER,52195.35,ward1_2017_034,True,41.73741241533052,-87.69468369137113,0.88
40,2017,Street Resurfacing,AVE ON W HOLLYWOOD AVE FROM N ROCKWELL ST (2600 W) TO N,42907.5,ward1_2017_035,True,,,0.0
40,2017,Street Resurfacing,WASHTENAW AVE ON N ROCKWELL ST FROM W GLENLAKE AVE (6100 N) TO W PETERSON,35272.48,ward1_2017_036,True,41.78512942508024,-87.68868138914443,0.88
40,2017,Street Resurfacing,AVE ON N OAKLEY AVE FROM W GLENLAKE AVE (6100 N) TO W GRANVILLE,43516.64,ward1_2017_037,True,41.813364114757505,-87.68212663970895,0.88
40,2017,Street Resurfacing,AVE ON W CATALPA AVE FROM N ASHLAND AVE (1600 W) TO N PAULINA ST,56144.02,ward1_2017_038,True,41.98108049774875,-87.76257484820442,0.88
40,2017,Street Resurfacing,AVE ON W GLENLAKE AVE FROM N WESTERN AVE (2400 W) TO N ROCKWELL,77195.14,ward1_2017_039,True,41.99191882364443,-87.73321202906982,0.88
40,2017,Street Resurfacing,MAWR AVE ON W CATALPA AVE FROM N WASHTENAW AVE (2700 W) TO N,3265.86,ward1_2017_040,True,,,0.0
40,2017,Street Resurfacing,CALIFORNIA AVE ON W SUMMERDALE AVE FROM N ROCKWELL ST (2600 W) TO N,686.74,ward1_2017_041,True,,,0.0
40,2017,Street Traffic Circle,N FRANCISCO AVE & W GREGORY ST,1163.26,ward1_2017_042,True,41.98219500353028,-87.70155568944384,0.95
