ward,year,category,location,cost
44,2017,Alley Apron,ON N PINE GROVE AVE FROM 2817 N TO W DIVERSEY PKWY,10454.03
44,2017,Alley Apron,1028 W WOLFRAM ST,10119.55
44,2017,Alley Apron,3617 N MAGNOLIA AVE,7429.14
44,2017,Alley Apron,1346 W HENDERSON ST,10701.6
44,2017,Alley Apron,1243 W HENDERSON ST,9034.84
44,2017,Alley Apron,1415 W SCHOOL ST,9386.53
44,2017,Alley Apron,1145 W WELLINGTON AVE,10796.92
44,2017,Alley Apron,1338 W CORNELIA AVE,10112.21
44,2017,Alley Apron,3656 N BOSWORTH AVE,8013.21
44,2017,Alley Apron,1315 W MELROSE ST,10025.09
44,2017,Alley Apron,3440 N RACINE AVE,6920.26
44,2017,Alley Apron,3449 N RACINE AVE,6736.34
44,2017,Alley Apron,917 W ROSCOE ST,8581.5
44,2017,Alley Apron,1544 W ROSCOE ST,8581.5
44,2017,Alley Apron,1545 W ROSCOE ST,8344.31
44,2017,Alley Apron,1014 W WOLFRAM ST,7722.33
44,2017,Alley Apron,816 W WOLFRAM ST,8258.88
44,2017,Alley Apron,1015 W OAKDALE AVE,8696.35
44,2017,Alley Apron,1014 W OAKDALE AVE,10095.68
44,2017,Alley Apron,815 W OAKDALE AVE,8226.14
44,2017,Alley Apron,3540 N LAKEWOOD AVE,9707.53
44,2017,Alley Apron,3545 N RACINE AVE,8129.55
44,2017,Alley Apron,3616 N LAKEWOOD AVE,10251.73
44,2017,Alley Apron,1347 W GRACE ST,10958.41
44,2017,Alley Apron,814 W ALDINE AVE,10108.2
44,2017,Alley Apron,1314 W MELROSE ST,10482.0
44,2017,Alley Apron,1342 W NEWPORT AVE,11256.68
44,2017,Alley Apron,1239 W WAVELAND AVE W BELMONT AVE & N SEMINARY AVE&W BARRY AVE & N KENMORE,13542.68
44,2017,Alley Resurfacing,AVE,27215.44
44,2017,Alley Resurfacing,W ADDISON ST & N FREMONT ST&W CORNELIA AVE & N RETA AVE,27866.92
44,2017,Alley Resurfacing,ST:3322 N RACINE AVE,18096.29
44,2017,Alley Resurfacing,N RETA AVE N GREENVIEW AVE & W WAVELAND AVE&N BOSWORTH AVE & W,31316.51
44,2017,Alley Resurfacing,GRACE ST:3728 N GREENVIEW AVE,35264.75
44,2017,Alley Resurfacing,450 W BRIAR PL N RACINE AVE & W SCHOOL ST&N LAKEWOOD AVE & W HENDERSON,28629.12
44,2017,Alley Resurfacing,ST:3322 N RACINE AVE,1673.65
44,2017,Alley Speed Hump,2842 N HALSTED ST,1400.0
44,2017,Alley Speed Hump,N ASHLAND AVE & W MELROSE ST&N GREENVIEW AVE & W SCHOOL ST,1400.0
44,2017,Curb & Gutter,1149 W CORNELIA AVE,3993.18
44,2017,Curb & Gutter,2834 N SHEFFIELD AVE,6626.17
44,2017,Left-Turn Arrow,W BELMONT AVE & N RACINE AVE,7575.0
44,2017,Unknown,50/50 Neighborhood Arts Project,20000.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) 614 W OAKDALE AVE,1888.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) 949 W WELLINGTON AVE,750.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) 3207 N SHEFFIELD AVE,750.0
44,2017,Unknown,Miscellaneous CDOT Projects (2017) ST:950 W BARRY AVE,2000.0
44,2017,Sidewalk,1230 W GRACE ST,5437.56
44,2017,Sidewalk,3633 N SHEFFIELD AVE,11047.48
44,2017,Sidewalk,1346 W HENDERSON ST,880.0
44,2017,Sidewalk,W PATTERSON AVE & N RACINE AVE,6466.05
44,2017,Sidewalk,3503 N SHEFFIELD AVE,82100.64
44,2017,Sidewalk,3407 N HALSTED ST,5289.56
44,2017,Street Light Upgrade,3200 N LAKE SHORE DR:3654 N LAKEWOOD AVE,1000.0
44,2017,Street Light Upgrade,1100 W WOLFRAM ST,500.0
44,2017,Street Light Upgrade,AVE:1032 W NEWPORT AVE,2000.0
44,2017,Street Light Upgrade,1225 W ADDISON ST:3600 N HALSTED ST,2400.0
44,2017,Street Resurfacing,WELLINGTON AVE ON W ROSCOE ST FROM N SOUTHPORT AVE (1400 W) TO N RACINE AVE,2558.05
44,2017,Street Resurfacing,WELLINGTON AVE ON W ROSCOE ST FROM N BROADWAY (613 W) TO N HALSTED ST (800,42704.35
44,2017,Unknown,W ROSCOE ST & N LAKE SHORE DR,25000.0
44,2017,Traffic Signal Modernization,Traffic Signal Modernization Menu (2017) W ROSCOE ST & N LAKE SHORE DR,55000.0
