ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
41,2017,Alley Speed Hump,7250 W TOUHY AVE,700.0,ward1_2017_001,True,42.01185775,-87.80856825,0.97
41,2017,Unknown,Community Gardens N CALDWELL AVE & W DEVON AVE,12000.0,ward1_2017_002,True,41.997301991060674,-87.7666934491432,0.95
41,2017,Curb & Gutter,7220 W CLARENCE AVE,4295.9,ward1_2017_003,True,41.99446528247617,-87.80758770594079,0.88
41,2017,Curb & Gutter,7256 W CLARENCE AVE,3581.47,ward1_2017_004,True,41.99470468,-87.8090648,0.97
41,2017,Curb & Gutter,7714 W CHASE AVE,10183.3,ward1_2017_005,True,42.01345305,-87.81950803,0.97
41,2017,Curb & Gutter,6736 N ODELL AVE,3179.37,ward1_2017_006,True,42.00366719,-87.81067943,0.97
41,2017,Curb & Gutter,6946 W ARGYLE ST,9597.99,ward1_2017_007,True,41.97213865,-87.80192492,0.97
41,2017,Curb & Gutter,6228 N HARLEM AVE,2760.87,ward1_2017_008,True,41.9943411,-87.80708903,0.97
41,2017,Diagonal Parking,N LEOTI AVE & N MCALPIN AVE,20801.26,ward1_2017_009,True,42.008503729323735,-87.78206784710223,0.95
41,2017,Diagonal Parking,N CENTRAL AVE & N IONIA AVE,37505.58,ward1_2017_010,True,42.0016872449783,-87.76227014378564,0.95
41,2017,Unknown,Grandparent's Park Fence 5445 N CHESTER AVE,30000.0,ward1_2017_011,True,,,0.0
41,2017,High Definition Camera,5430 N OLCOTT AVE,27011.0,ward1_2017_012,True,41.97857996,-87.81481869,0.97
41,2017,Unknown,Miscellaneous CDOT Projects (2017) 5320 W DEVON AVE,12000.0,ward1_2017_013,True,,,0.0
41,2017,Unknown,50/50 Neighborhood Arts Program,5000.0,ward1_2017_014,True,,,0.0
41,2017,Sidewalk,6757 N OKETO AVE,9672.08,ward1_2017_015,True,42.00419697,-87.8113162,0.97
41,2017,Sidewalk,5951 N NINA AVE,3823.33,ward1_2017_016,True,41.98895684,-87.80128393,0.97
41,2017,Sidewalk,7357 N OKETO AVE ON N OLIPHANT AVE FROM N OLMSTED AVE (6700 N) TO N NORTHWEST,10262.86,ward1_2017_017,True,,,0.0
41,2017,Sidewalk,HWY ON W MYRTLE AVE FROM N OLCOTT AVE (7500 W) TO N ORIOLE AVE,66187.79,ward1_2017_018,True,41.993551560324,-87.81291472108302,0.88
41,2017,Sidewalk,HWY,13140.71,ward1_2017_019,True,,,0.0
41,2017,Sidewalk,7309 N ODELL AVE ON W TOUHY AVE FROM N HARLEM AVE (7200 W) TO N OZANAM AVE,5328.84,ward1_2017_020,True,42.0114158203608,-87.81831008034987,0.88
41,2017,Street Resurfacing,HURLBUT ST ON W HAYES AVE FROM N OAK PARK AVE (6800 W) TO N NORMANDY,38434.23,ward1_2017_021,True,41.999982127064676,-87.80001454027408,0.88
41,2017,Street Resurfacing,AVE ON W FITCH AVE FROM N ODELL AVE (7400 W) TO N OCTAVIA AVE,23659.54,ward1_2017_022,True,42.011295111313075,-87.69390500180126,0.88
41,2017,Street Resurfacing,AVE ON N LOLETA AVE FROM N HIAWATHA AVE (6800 N) TO N LEHIGH AVE,48091.7,ward1_2017_023,True,42.00433938112071,-87.77067461181097,0.88
41,2017,Street Resurfacing,AVE ON W CATALPA AVE FROM N OKETO AVE (7400 W) TO N ODELL AVE,41189.41,ward1_2017_024,True,41.98108049774875,-87.76257484820442,0.88
41,2017,Street Resurfacing,NOTTINGHAM AVE ON N OSCEOLA AVE FROM W TOUHY AVE (7200 N) TO W CHASE AVE,20095.51,ward1_2017_025,True,41.93528600921304,-87.81276022055168,0.88
41,2017,Street Speed Hump,:6340 N OAK PARK AVE,3700.0,ward1_2017_026,True,,,0.0
41,2017,Street Speed Hump,N) TO W BERWYN AVE ON W CATALPA AVE FROM N CUMBERLAND AVE (8400 W) TO N,3700.0,ward1_2017_027,True,,,0.0
41,2017,Street Speed Hump,CHESTER AVE ON N NATOMA AVE FROM W DEVON AVE (6400 N) TO W RAVEN ST,1850.0,ward1_2017_028,True,41.94083790099642,-87.7921377921859,0.88
