ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
10,2017,Alley Resurfacing,S ESCANABA AVE & E 88TH ST&S EXCHANGE AVE & E 89TH ST,47513.62,ward1_2017_001,True,41.738354938358725,-87.55356735996483,0.9
10,2017,Alley Resurfacing,S AVENUE E & E 108TH ST,35486.68,ward1_2017_002,True,41.69913299244516,-87.54008633714994,0.95
10,2017,Alley Speed Hump,E 99TH ST & S AVENUE H&E 100TH ST & S AVENUE G,398.35,ward1_2017_003,True,41.71247666879283,-87.53381777049182,0.9
10,2017,Alley Speed Hump,S AVENUE O & E 134TH ST&S AVENUE N & E 135TH ST,2100.0,ward1_2017_004,True,41.66128582972878,-87.53629597219667,0.9
10,2017,Concrete Alley,AVE:13138 S MUSKEGON AVE,32000.0,ward1_2017_005,True,,,0.0
10,2017,Curb & Gutter,9519 S MARQUETTE AVE,2186.69,ward1_2017_006,True,41.72203076,-87.55767261,0.97
10,2017,Unknown,50/50 Neighborhood Arts Project,10000.0,ward1_2017_007,True,,,0.0
10,2017,Unknown,Miscellaneous Other Projects (2018) ACCESS RD,2620.0,ward1_2017_008,True,,,0.0
10,2017,Sidewalk,10859 S MACKINAW AVE,20765.91,ward1_2017_009,True,41.69732222816772,-87.54256396255987,0.88
10,2017,Sidewalk,3551-3601 E 113TH ST,10148.06,ward1_2017_010,True,,,0.0
10,2017,Sidewalk,10301 S AVENUE G,8567.24,ward1_2017_011,True,41.70806892,-87.53139805,0.97
10,2017,Sidewalk,10826 S AVENUE N,4044.46,ward1_2017_012,True,41.69834621,-87.53920649,0.97
10,2017,Sidewalk,10600 S AVENUE G,14938.86,ward1_2017_013,True,41.70258239,-87.53193939,0.97
10,2017,Sidewalk,3258 E 91ST ST,24317.44,ward1_2017_014,True,41.73044135,-87.54467343,0.97
10,2017,Sidewalk,10627 S AVENUE F,3933.81,ward1_2017_015,True,41.70189365,-87.53017603,0.97
10,2017,Sidewalk,13447 S HOUSTON AVE,13880.81,ward1_2017_016,True,41.65046004,-87.54806616,0.97
10,2017,Sidewalk,2800-2806 E 87TH ST,30076.3,ward1_2017_017,True,,,0.0
10,2017,Sidewalk,10700 S GREEN BAY AVE,12768.17,ward1_2017_018,True,41.70083391,-87.54163489,0.97
10,2017,Sidewalk,9849 S EXCHANGE AVE,3196.93,ward1_2017_019,True,41.71587421,-87.55209631,0.97
10,2017,Sidewalk,10319 S AVENUE H,6046.4,ward1_2017_020,True,41.70769453,-87.53259559,0.97
10,2017,Sidewalk,10125 S EWING AVE,10410.75,ward1_2017_021,True,41.71135801,-87.53501875,0.97
10,2017,Sidewalk,2854 E 87TH ST,5750.99,ward1_2017_022,True,41.73755909,-87.55414788,0.97
10,2017,Sidewalk,8553-8557 S EXCHANGE AVE,44684.07,ward1_2017_023,True,,,0.0
10,2017,Sidewalk,8700 S EXCHANGE AVE,20023.66,ward1_2017_024,True,41.737362133817705,-87.55281024122503,0.88
10,2017,Sidewalk,ON E 105TH ST FROM S AVENUE N (3500 E) TO S AVENUE M,12419.41,ward1_2017_025,True,,,0.0
10,2017,Sidewalk,13251 S HOUSTON AVE,3539.72,ward1_2017_026,True,41.65402426,-87.54803719,0.97
10,2017,Sidewalk,13257 S HOUSTON AVE,3123.52,ward1_2017_027,True,41.65374571146924,-87.54838252238048,0.88
10,2017,Sidewalk,8553-8557 S EXCHANGE AVE,3256.39,ward1_2017_028,True,,,0.0
10,2017,Sidewalk,10005 S AVENUE N,2062.82,ward1_2017_029,True,41.7136621,-87.53868835,0.97
10,2017,Street Resurfacing,ON S AVENUE M FROM E 97TH ST (9700 S) TO E 99TH ST,144448.02,ward1_2017_030,True,,,0.0
10,2017,Street Resurfacing,ON S OGLESBY AVE FROM E 96TH ST (9600 S) TO E 97TH ST,32422.96,ward1_2017_031,True,,,0.0
10,2017,Street Resurfacing,ON S AVENUE M FROM E 95TH ST (9500 S) TO E 96TH ST,60832.29,ward1_2017_032,True,,,0.0
10,2017,Street Resurfacing,ON S AVENUE M FROM E 99TH ST (9920 S) TO E 100TH ST,63944.81,ward1_2017_033,True,,,0.0
10,2017,Street Resurfacing,AVE ON E 131ST ST FROM S BUFFALO AVE (3300 E) TO S MACKINAW AVE,15270.49,ward1_2017_034,True,,,0.0
10,2017,Street Resurfacing,ON S AVENUE H FROM E 113TH ST (11300 S) TO E 114TH ST,57010.69,ward1_2017_035,True,,,0.0
10,2017,Street Resurfacing,ON S AVENUE G FROM E 105TH ST (10500 S) TO E 108TH ST,192635.32,ward1_2017_036,True,,,0.0
10,2017,Street Resurfacing,ON E 100TH ST FROM S AVENUE L (3600 E) TO S EWING AVE,13013.92,ward1_2017_037,True,,,0.0
10,2017,Street Speed Hump,9800 S HOXIE AVE ON E 131ST ST FROM S BUFFALO AVE (3300 E) TO S MACKINAW AVE,3700.0,ward1_2017_038,True,,,0.0
